nid,name,path,ntype,weight,data,lasttime,faculty
104868682,GNMAProjectLoanSpeedsByDeal,spEED.dbo.GNMAProjectLoanSpeedsByDeal,sp,0,0,0,100
137767548,stp_Query_GetBackOfficeData,spEED.dbo.stp_Query_GetBackOfficeData,sp,0,0,0,40
457937599,Intex_History,spEED.dbo.Intex_History,view,0,0,0,33
563402418,stp_IDS_Transformer_SMC_Rating_3,spEED.dbo.stp_IDS_Transformer_SMC_Rating_3,sp,0,0,0,15
595402532,stp_IDS_Transformer_spEED_AGY_ACA_3,spEED.dbo.stp_IDS_Transformer_spEED_AGY_ACA_3,sp,0,0,0,29
1813333970,Intex_History,spEED.EURO.Intex_History,view,0,0,0,55
749883130,stp_Get_SVCR_Collat,spEED.dbo.stp_Get_SVCR_Collat,sp,0,0,0,39
76435942,stp_IDS_Transformer_Intex_B,spEED.dbo.stp_IDS_Transformer_Intex_B,sp,0,0,0,71
204436398,stp_IDS_Transformer_spEED_AGY_ACA,spEED.dbo.stp_IDS_Transformer_spEED_AGY_ACA,sp,0,0,0,48
1627256952,stp_LP_Loanagg_CreateBatch,spEED.dbo.stp_LP_Loanagg_CreateBatch,sp,0,0,0,23
1435079,stp_Query_FetchDealCollat,spEED.dbo.stp_Query_FetchDealCollat,sp,0,0,0,16
522953435,stp_LP_loanagg_CreateCohort_custom2_dy,spEED.dbo.stp_LP_loanagg_CreateCohort_custom2_dy,sp,0,0,0,88
613758881,sp_import_CVA_Oasys,spEED.dbo.sp_import_CVA_Oasys,sp,0,0,0,30
670091065,stp_LP_Load_DealAggregates_ForLoanGroups,spEED.dbo.stp_LP_Load_DealAggregates_ForLoanGroups,sp,0,0,0,60
64627919,stp_Loader_Trepp_Data,spEED.dbo.stp_Loader_Trepp_Data,sp,0,0,0,59
142063692,stp_LP_Loanagg_GetCohort_customHis,spEED.dbo.stp_LP_Loanagg_GetCohort_customHis,sp,0,0,0,18
958990843,Update_CRM_Activity_Employees,spEED.dbo.Update_CRM_Activity_Employees,sp,0,0,0,58
967674495,stp_CMOBAL_CreateDealIdMapping,spEED.dbo.stp_CMOBAL_CreateDealIdMapping,sp,0,0,33:44.8,59
1808725496,stp_Loader_LPHpi_PreLoadOperations,spEED.dbo.stp_Loader_LPHpi_PreLoadOperations,sp,0,0,0,26
716073837,stp_Trepp_LoanAnalysisData_second,spEED.CDO.stp_Trepp_LoanAnalysisData_second,sp,0,0,0,14
960527001,stp_Empirasign_AddDealerOfferLog,spEED.dbo.stp_Empirasign_AddDealerOfferLog,sp,0,0,0,68
569105118,stp_Maintenance_CreateEmeaVarFeed,spEED.dbo.stp_Maintenance_CreateEmeaVarFeed,sp,0,0,0,39
1818541612,stp_LP_Collat_GetOne11Loans,spEED.dbo.stp_LP_Collat_GetOne11Loans,sp,0,0,0,10
1861841945,stp_Loader_CMBX_PostLoadOperations,spEED.dbo.stp_Loader_CMBX_PostLoadOperations,sp,0,0,0,38
1846258328,DUEDIL_GetDueDilFileContent,spEED.dbo.DUEDIL_GetDueDilFileContent,sp,0,0,0,51
1341963857,stp_Loader_CUBE_LoadStarSchema,spEED.dbo.stp_Loader_CUBE_LoadStarSchema,sp,0,0,0,70
1906105831,udf_GetOFHEOQuarter,spEED.dbo.udf_GetOFHEOQuarter,Function,0,0,0,24
437445924,stp_Get_SVCR_DELQ_2YRS,spEED.dbo.stp_Get_SVCR_DELQ_2YRS,sp,0,0,0,24
1029018847,stp_LP_Replines_CreateBatch_customcohorts,spEED.dbo.stp_LP_Replines_CreateBatch_customcohorts,sp,0,0,0,66
1046867392,DUEDIL_Override_Values_view,spEED.dbo.DUEDIL_Override_Values_view,view,0,0,0,66
259584063,GetBondBalance,spEED.CDO.GetBondBalance,Function,0,0,0,39
675402817,stp_IDS_Transformer_spEED_FutueOptions_3,spEED.dbo.stp_IDS_Transformer_spEED_FutueOptions_3,sp,0,0,0,10
740197687,stp_Maintenance_FetchLossDefaultVectorsRunInfo,spEED.dbo.stp_Maintenance_FetchLossDefaultVectorsRunInfo,sp,0,0,0,72
2133582639,stp_Loader_Batch_StartFullImportProcess,spEED.dbo.stp_Loader_Batch_StartFullImportProcess,sp,0,0,0,35
359724384,stp_Maintenance_GetStaleData,spEED.dbo.stp_Maintenance_GetStaleData,sp,0,0,0,44
532990517,DUEDIL_GetMonthlyCapitalReport,spEED.dbo.DUEDIL_GetMonthlyCapitalReport,sp,0,0,0,94
541961007,stp_Query_FetchDealData,spEED.dbo.stp_Query_FetchDealData,sp,0,0,0,72
1575012692,sp_app_get_perm_user,spEED.app.sp_app_get_perm_user,sp,0,0,0,98
117444784,BaselCalc_STAR_LoadAssetRecords,spEED.dbo.BaselCalc_STAR_LoadAssetRecords,sp,0,0,0,66
579181509,stp_Query_GetTreppDataForCitiMarkets,spEED.dbo.stp_Query_GetTreppDataForCitiMarkets,sp,0,0,0,90
1430712595,stp_Loader_Intex_RefreshSchemaAggregates1,spEED.dbo.stp_Loader_Intex_RefreshSchemaAggregates1,sp,0,0,0,75
1559676604,stp_CUBE_RecreateABXCubeFacttbl,spEED.dbo.stp_CUBE_RecreateABXCubeFacttbl,sp,0,0,0,35
2031918906,stp_JOB_GetAllJobsStatus,spEED.dbo.stp_JOB_GetAllJobsStatus,sp,0,0,0,46
1064104023,stp_Loader_LP_Servicer_Advance_Rates,spEED.dbo.stp_Loader_LP_Servicer_Advance_Rates,sp,0,0,0,66
1383649414,GENESIS_Load_Securitization_Indicative,spEED.dbo.GENESIS_Load_Securitization_Indicative,sp,0,0,0,13
1555184986,stp_Loader_RefreshXRef_PostLoadOperations,spEED.dbo.stp_Loader_RefreshXRef_PostLoadOperations,sp,0,0,0,100
2045171723,RPT_DELQ_sp_1,spEED.EURO.RPT_DELQ_sp_1,sp,0,0,0,65
469446038,stp_Get_SVCR_LS_Snapshot,spEED.dbo.stp_Get_SVCR_LS_Snapshot,sp,0,0,0,93
1144443201,stp_Loader_Hamper_PostloadOperations,spEED.dbo.stp_Loader_Hamper_PostloadOperations,sp,0,0,0,96
1499920465,stp_Loader_BBrgRatingsWatch_PostLoadOperations,spEED.dbo.stp_Loader_BBrgRatingsWatch_PostLoadOperations,sp,0,0,0,23
1797333913,stp_Loader_Intex_RefreshCollateralAggregates,spEED.dbo.stp_Loader_Intex_RefreshCollateralAggregates,sp,0,0,0,90
1683797356,stp_LP_Loanagg_GetAllDealHis,spEED.dbo.stp_LP_Loanagg_GetAllDealHis,sp,0,0,0,20
243531951,stp_populate_ABX_Aggregates_MonthEnd,spEED.dbo.stp_populate_ABX_Aggregates_MonthEnd,sp,0,0,0,54
656721392,stp_Loader_Inventory_Clear_Staging_IntexDealsFound,spEED.dbo.stp_Loader_Inventory_Clear_Staging_IntexDealsFound,sp,0,0,0,80
2059258491,stp_LP_Loader_LoanaggMonthsInLastDelinqState,spEED.dbo.stp_LP_Loader_LoanaggMonthsInLastDelinqState,sp,0,0,0,58
2100514862,stp_LP_Loanagg_CreateBatch_CohortVintage,spEED.dbo.stp_LP_Loanagg_CreateBatch_CohortVintage,sp,0,0,0,32
188436341,stp_IDS_Transformer_spEED_ACA,spEED.dbo.stp_IDS_Transformer_spEED_ACA,sp,0,0,0,18
938954917,stp_IDS_Transformer_Classification_Code_Mapping_Read,spEED.dbo.stp_IDS_Transformer_Classification_Code_Mapping_Read,sp,0,0,0,22
1038327159,stp_Loader_ABSNet_U_ClassIsin_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_ClassIsin_PostloadOperations,sp,0,0,0,45
83023577,stp_Loader_CMBSCompass_PreLoadOperations,spEED.CMBS.stp_Loader_CMBSCompass_PreLoadOperations,sp,0,0,0,55
494728915,stp_LP_Loader_UpdateLPRuleLoanMod,spEED.dbo.stp_LP_Loader_UpdateLPRuleLoanMod,sp,0,0,0,80
1688197610,stp_ABSNET_GetFilesToRefresh,spEED.dbo.stp_ABSNET_GetFilesToRefresh,sp,0,0,0,25
1703013148,sp_app_update_user,spEED.app.sp_app_update_user,sp,0,0,03:18.2,59
1785694801,RPT_InterestType_sp_1,spEED.EURO.RPT_InterestType_sp_1,sp,0,0,0,100
57923428,getLastBusinessDay,spEED.dbo.getLastBusinessDay,Function,0,0,0,95
341445582,GENESIS_Output_Trailer,spEED.dbo.GENESIS_Output_Trailer,sp,0,0,0,72
1185543407,stp_GetUsageStats_Tier3,spEED.dbo.stp_GetUsageStats_Tier3,sp,0,0,0,87
1393544148,stp_LP_Replines_CreateBatch_customcohorts_dy,spEED.dbo.stp_LP_Replines_CreateBatch_customcohorts_dy,sp,0,0,0,87
1852025829,GetMonthLastBusinessDay,spEED.dbo.GetMonthLastBusinessDay,Function,0,0,0,31
1877581727,vw_ImportErrors_LP,spEED.dbo.vw_ImportErrors_LP,view,0,0,0,17
1970106059,udf_GetMonthsBetweenQuarters,spEED.dbo.udf_GetMonthsBetweenQuarters,Function,0,0,0,60
83531381,stp_app_getBondWaterfallData,spEED.dbo.stp_app_getBondWaterfallData,sp,0,0,0,39
1431012179,sp_app_add_new_user,spEED.app.sp_app_add_new_user,sp,0,0,30:21.2,45
1771153355,stp_RunStateAggregates,spEED.dbo.stp_RunStateAggregates,sp,0,0,49:54.4,86
734091293,LP_Load_GroupAggregates_ForLoanGroups_Extended,spEED.dbo.LP_Load_GroupAggregates_ForLoanGroups_Extended,sp,0,0,0,71
1351779973,PADWITHZEROS,spEED.CMBS.PADWITHZEROS,Function,0,0,0,10
1961070768,stp_MergeTrancheLoan,spEED.dbo.stp_MergeTrancheLoan,sp,0,0,0,93
97239947,stp_LP_Loanagg_GetGroupHis,spEED.dbo.stp_LP_Loanagg_GetGroupHis,sp,0,0,0,46
638885593,RAPID_NAV_TRANCHE_RESULTS,spEED.CDO.RAPID_NAV_TRANCHE_RESULTS,view,0,0,0,64
694657918,Intex_Diversity_NP_Industry,spEED.CDO.Intex_Diversity_NP_Industry,view,0,0,32:59.1,97
694657918,Intex_Diversity_NP_Industry,spEED.CDO.Intex_Diversity_NP_Industry,view,0,0,32:59.1,70
723402988,stp_IDS_Transformer_Trepp_AttachmentPoints_3,spEED.dbo.stp_IDS_Transformer_Trepp_AttachmentPoints_3,sp,0,0,0,73
1515256553,stp_LP_Loanagg_CreateDeal,spEED.dbo.stp_LP_Loanagg_CreateDeal,sp,0,0,0,53
1590661110,Intex_Diversity_NP_Industry,spEED.EURO.Intex_Diversity_NP_Industry,view,0,0,32:59.1,56
1590661110,Intex_Diversity_NP_Industry,spEED.EURO.Intex_Diversity_NP_Industry,view,0,0,32:59.1,99
2971237,stp_LP_Loanagg_CreateDeal_Delta,spEED.dbo.stp_LP_Loanagg_CreateDeal_Delta,sp,0,0,0,80
654534011,stp_Loader_NEOBVAL_MergeToMain,spEED.dbo.stp_Loader_NEOBVAL_MergeToMain,sp,0,0,0,82
1078307647,stp_insert_AllCusipAggregates_bbrg,spEED.dbo.stp_insert_AllCusipAggregates_bbrg,sp,0,0,0,33
1259255641,stp_LP_Replines_CreateCohortRRM,spEED.dbo.stp_LP_Replines_CreateCohortRRM,sp,0,0,0,75
1846297637,stp_Test_LPAggregates,spEED.dbo.stp_Test_LPAggregates,sp,0,0,0,29
1861282086,stp_Loader_SyncspIRIT_PreLoadOperations,spEED.dbo.stp_Loader_SyncspIRIT_PreLoadOperations,sp,0,0,0,98
1387256097,stp_LP_Replines_GetTag,spEED.dbo.stp_LP_Replines_GetTag,sp,0,0,0,98
1736497365,GettblOf_BBrgName,spEED.dbo.GettblOf_BBrgName,tbl Func,0,0,0,33
1850593781,UDF_GetHighestRating,spEED.dbo.UDF_GetHighestRating,Function,0,0,0,47
411005091,Intex_Trigger_Misc,spEED.dbo.Intex_Trigger_Misc,view,0,0,0,25
6655467,Intex_OptRedeem,spEED.ABS.Intex_OptRedeem,view,0,0,32:59.1,41
6655467,Intex_OptRedeem,spEED.ABS.Intex_OptRedeem,view,0,0,32:59.1,38
326656607,Intex_OptRedeem,spEED.CMBS.Intex_OptRedeem,view,0,0,32:59.1,24
326656607,Intex_OptRedeem,spEED.CMBS.Intex_OptRedeem,view,0,0,32:59.1,27
950658830,Intex_OptRedeem,spEED.CDO.Intex_OptRedeem,view,0,0,32:59.1,50
950658830,Intex_OptRedeem,spEED.CDO.Intex_OptRedeem,view,0,0,32:59.1,14
1286660027,Intex_OptRedeem,spEED.EURO.Intex_OptRedeem,view,0,0,32:59.1,64
1286660027,Intex_OptRedeem,spEED.EURO.Intex_OptRedeem,view,0,0,32:59.1,70
1574713108,stp_Alert_PMCPriceBreaks,spEED.dbo.stp_Alert_PMCPriceBreaks,sp,0,0,0,40
1783065488,GetWARF,spEED.CDO.GetWARF,Function,0,0,0,66
1867257807,stp_LP_Loanagg_CreateBatch_Cohort,spEED.dbo.stp_LP_Loanagg_CreateBatch_Cohort,sp,0,0,0,29
86655752,Intex_StandardVarsDisplay,spEED.ABS.Intex_StandardVarsDisplay,view,0,0,32:59.8,83
86655752,Intex_StandardVarsDisplay,spEED.ABS.Intex_StandardVarsDisplay,view,0,0,32:59.8,93
86655752,Intex_StandardVarsDisplay,spEED.ABS.Intex_StandardVarsDisplay,view,0,0,32:59.8,13
86655752,Intex_StandardVarsDisplay,spEED.ABS.Intex_StandardVarsDisplay,view,0,0,32:59.8,50
263828152,stp_Loader_LossProjections_PreLoadOperations,spEED.dbo.stp_Loader_LossProjections_PreLoadOperations,sp,0,0,0,50
518657291,Intex_StandardVarsDisplay,spEED.CMBS.Intex_StandardVarsDisplay,view,0,0,32:59.8,82
518657291,Intex_StandardVarsDisplay,spEED.CMBS.Intex_StandardVarsDisplay,view,0,0,32:59.8,23
518657291,Intex_StandardVarsDisplay,spEED.CMBS.Intex_StandardVarsDisplay,view,0,0,32:59.8,74
518657291,Intex_StandardVarsDisplay,spEED.CMBS.Intex_StandardVarsDisplay,view,0,0,32:59.8,78
901447577,stp_SVCR_Timeline,spEED.dbo.stp_SVCR_Timeline,sp,0,0,0,38
1643257009,stp_LP_Loanagg_BuildIndexes,spEED.dbo.stp_LP_Loanagg_BuildIndexes,sp,0,0,0,71
1030659115,Intex_StandardVarsDisplay,spEED.CDO.Intex_StandardVarsDisplay,view,0,0,32:59.8,96
1030659115,Intex_StandardVarsDisplay,spEED.CDO.Intex_StandardVarsDisplay,view,0,0,32:59.8,68
1030659115,Intex_StandardVarsDisplay,spEED.CDO.Intex_StandardVarsDisplay,view,0,0,32:59.8,43
1030659115,Intex_StandardVarsDisplay,spEED.CDO.Intex_StandardVarsDisplay,view,0,0,32:59.8,21
1349996286,CusipsWithDocIssues,spEED.dbo.CusipsWithDocIssues,view,0,0,0,57
1446660597,Intex_StandardVarsDisplay,spEED.EURO.Intex_StandardVarsDisplay,view,0,0,32:59.8,42
1446660597,Intex_StandardVarsDisplay,spEED.EURO.Intex_StandardVarsDisplay,view,0,0,32:59.8,32
1446660597,Intex_StandardVarsDisplay,spEED.EURO.Intex_StandardVarsDisplay,view,0,0,32:59.8,46
1446660597,Intex_StandardVarsDisplay,spEED.EURO.Intex_StandardVarsDisplay,view,0,0,32:59.8,84
72387327,stp_Query_FetchDealInfo,spEED.dbo.stp_Query_FetchDealInfo,sp,0,0,0,12
506953378,stp_LP_loanagg_CreateCohort_custom2,spEED.dbo.stp_LP_loanagg_CreateCohort_custom2,sp,0,0,0,71
1319011780,stp_LP_Minis_group,spEED.dbo.stp_LP_Minis_group,sp,0,0,0,52
1894297808,stp_Loader_LP_PreLoadOperations,spEED.dbo.stp_Loader_LP_PreLoadOperations,sp,0,0,0,57
2093771062,stp_Tier3_Nonagy_Classification,spEED.dbo.stp_Tier3_Nonagy_Classification,sp,0,0,0,92
1841806019,stp_Loader_ABSNet_U_PoolPerformance1_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_PoolPerformance1_PostloadOperations,sp,0,0,0,46
1877842002,stp_Loader_CMBX_PreLoadOperations,spEED.dbo.stp_Loader_CMBX_PreLoadOperations,sp,0,0,0,57
923866358,stp_Query_FetchLossDefaultVectorsRunInfo,spEED.dbo.stp_Query_FetchLossDefaultVectorsRunInfo,sp,0,0,0,12
942886676,stp_Alert_IntexMergeErrors,spEED.dbo.stp_Alert_IntexMergeErrors,sp,0,0,0,73
1675257123,stp_LP_Loanagg_PostLoadOperations_Deal,spEED.dbo.stp_LP_Loanagg_PostLoadOperations_Deal,sp,0,0,0,35
2775763,LP_StageTimeStamp_Stop,spEED.dbo.LP_StageTimeStamp_Stop,sp,0,0,0,38
243401278,BaselCalc_STAR_AssetData_GroundGroups,spEED.dbo.BaselCalc_STAR_AssetData_GroundGroups,sp,0,0,0,76
614657633,Intex_Diversity_Industry,spEED.CDO.Intex_Diversity_Industry,view,0,0,32:59.1,61
614657633,Intex_Diversity_Industry,spEED.CDO.Intex_Diversity_Industry,view,0,0,32:59.1,32
718729713,stp_ABSNET_DeleteFromRemitInfo,spEED.dbo.stp_ABSNET_DeleteFromRemitInfo,sp,0,0,0,22
721541754,TIER3_EMEA_S2_VIEW_to_delete,spEED.dbo.TIER3_EMEA_S2_VIEW_to_delete,view,0,0,0,62
1558660996,Intex_Diversity_Industry,spEED.EURO.Intex_Diversity_Industry,view,0,0,32:59.1,10
1558660996,Intex_Diversity_Industry,spEED.EURO.Intex_Diversity_Industry,view,0,0,32:59.1,65
625541412,TIER3_NA_STRAT_VIEW_to_delete,spEED.dbo.TIER3_NA_STRAT_VIEW_to_delete,view,0,0,0,81
553821085,stp_Loader_LPCollatRaw_PostloadOperations,spEED.dbo.stp_Loader_LPCollatRaw_PostloadOperations,sp,0,0,0,70
1842821627,udf_GetDateCompletedFC,spEED.dbo.udf_GetDateCompletedFC,Function,0,0,0,94
54655638,Intex_StdVarMapping,spEED.ABS.Intex_StdVarMapping,view,0,0,32:59.1,24
54655638,Intex_StdVarMapping,spEED.ABS.Intex_StdVarMapping,view,0,0,32:59.1,38
54655638,Intex_StdVarMapping,spEED.ABS.Intex_StdVarMapping,view,0,0,32:59.1,77
438657006,Intex_StdVarMapping,spEED.CMBS.Intex_StdVarMapping,view,0,0,32:59.1,93
438657006,Intex_StdVarMapping,spEED.CMBS.Intex_StdVarMapping,view,0,0,32:59.1,26
438657006,Intex_StdVarMapping,spEED.CMBS.Intex_StdVarMapping,view,0,0,32:59.1,27
998659001,Intex_StdVarMapping,spEED.CDO.Intex_StdVarMapping,view,0,0,32:59.1,88
998659001,Intex_StdVarMapping,spEED.CDO.Intex_StdVarMapping,view,0,0,32:59.1,59
998659001,Intex_StdVarMapping,spEED.CDO.Intex_StdVarMapping,view,0,0,32:59.1,40
1382660369,Intex_StdVarMapping,spEED.EURO.Intex_StdVarMapping,view,0,0,32:59.1,38
1382660369,Intex_StdVarMapping,spEED.EURO.Intex_StdVarMapping,view,0,0,32:59.1,61
1382660369,Intex_StdVarMapping,spEED.EURO.Intex_StdVarMapping,view,0,0,32:59.1,10
99531438,stp_app_GetIndexDeal,spEED.dbo.stp_app_GetIndexDeal,sp,0,0,0,48
953158541,stp_Load_Trepp_PostloadOperations,spEED.dbo.stp_Load_Trepp_PostloadOperations,sp,0,0,0,11
1022730796,stp_Loader_Markit_TRX_PreloadOperations,spEED.dbo.stp_Loader_Markit_TRX_PreloadOperations,sp,0,0,0,23
2018158285,udf_Get_LP_ProductID,spEED.dbo.udf_Get_LP_ProductID,Function,0,0,0,32
733883073,stp_Loader_Costar_PreLoadOperations,spEED.dbo.stp_Loader_Costar_PreLoadOperations,sp,0,0,0,48
871778263,Intex_TriggerHistory_ParseLatestTriggerValues,spEED.CDO.Intex_TriggerHistory_ParseLatestTriggerValues,sp,0,0,0,65
1445684298,stp_CAMPS_FetchMissingSectorMappings,spEED.dbo.stp_CAMPS_FetchMissingSectorMappings,sp,0,0,0,32
1755257408,stp_LP_Loanagg_GetGroupCDR,spEED.dbo.stp_LP_Loanagg_GetGroupCDR,sp,0,0,0,45
1845581613,vw_ImportErrors_Intex,spEED.dbo.vw_ImportErrors_Intex,view,0,0,05:45.0,10
1845581613,vw_ImportErrors_Intex,spEED.dbo.vw_ImportErrors_Intex,view,0,0,33:43.7,69
410393177,DUEDIL_LoadTrades_RMBS,spEED.dbo.DUEDIL_LoadTrades_RMBS,sp,0,0,0,34
475304903,stp_Loader_HamperCloses_PreLoadOperations,spEED.dbo.stp_Loader_HamperCloses_PreLoadOperations,sp,0,0,0,54
643402703,stp_IDS_Transformer_spEED_Desk_Classifications_3,spEED.dbo.stp_IDS_Transformer_spEED_Desk_Classifications_3,sp,0,0,0,16
785541982,TIER3_EMEA_OASYS_VIEW_AS_ETPL_to_delete,spEED.dbo.TIER3_EMEA_OASYS_VIEW_AS_ETPL_to_delete,view,0,0,0,22
845883472,stp_Get_SVCR_MOD_Hist_Advancing,spEED.dbo.stp_Get_SVCR_MOD_Hist_Advancing,sp,0,0,0,51
171993281,udf_Get4BD_AND_6BD,spEED.dbo.udf_Get4BD_AND_6BD,tbl Func,0,0,0,63
678397586,stp_LP_Query_GetDealForMSR,spEED.dbo.stp_LP_Query_GetDealForMSR,sp,0,0,0,97
688721506,udf_ClassifyCusips,spEED.dbo.udf_ClassifyCusips,Function,0,0,0,82
1798258157,stp_Run_AllCusipAggregates,spEED.dbo.stp_Run_AllCusipAggregates,sp,0,0,0,90
1172967305,stp_Maintenance_DataCheck_GetListOfCusips,spEED.dbo.stp_Maintenance_DataCheck_GetListOfCusips,sp,0,0,0,44
1510296440,stp_GetHPACalcs,spEED.dbo.stp_GetHPACalcs,sp,0,0,0,41
1973334540,stp_Loader_AMC_PreLoadOperations,spEED.dbo.stp_Loader_AMC_PreLoadOperations,sp,0,0,0,78
291024318,stp_Loader_PPR_PreLoadOperations,spEED.CMBS.stp_Loader_PPR_PreLoadOperations,sp,0,0,0,86
827149992,stp_Loader_OFHEO_PreLoadOperations,spEED.dbo.stp_Loader_OFHEO_PreLoadOperations,sp,0,0,0,58
829883415,stp_Get_SVCR_Mode_Perf_2,spEED.dbo.stp_Get_SVCR_Mode_Perf_2,sp,0,0,0,77
1111115149,stp_LP_Loanagg_CustomCohort_PostCalc,spEED.dbo.stp_LP_Loanagg_CustomCohort_PostCalc,sp,0,0,0,98
1495012407,sp_app_delete_role_cr_node,spEED.app.sp_app_delete_role_cr_node,sp,0,0,0,52
141959582,stp_Query_FetchCallInfo,spEED.dbo.stp_Query_FetchCallInfo,sp,0,0,0,50
1893842059,stp_Loader_IOS_PostLoadOperations,spEED.dbo.stp_Loader_IOS_PostLoadOperations,sp,0,0,0,71
259401335,stp_Run_AllCusipAggregates_BaselCalcs,spEED.dbo.stp_Run_AllCusipAggregates_BaselCalcs,sp,0,0,0,45
123251594,stp_Loader_Intex_History_European_PreLoadOperations,spEED.EURO.stp_Loader_Intex_History_European_PreLoadOperations,sp,0,0,0,91
2081806874,stp_Loader_Intex_History_PostLoadOperations,spEED.dbo.stp_Loader_Intex_History_PostLoadOperations,sp,0,0,0,23
2131187038,Intex_History_ABRE,spEED.EURO.Intex_History_ABRE,view,0,0,0,42
2140351931,p_Reader_SaveUpdatedDeal,spEED.dbo.p_Reader_SaveUpdatedDeal,sp,0,0,0,51
734729770,stp_ABSNET_GetFilesToDelete,spEED.dbo.stp_ABSNET_GetFilesToDelete,sp,0,0,0,43
1493436940,DUEDIL_GetImageFiles,spEED.dbo.DUEDIL_GetImageFiles,sp,0,0,0,60
1720497308,stp_Query_GetPrismData,spEED.dbo.stp_Query_GetPrismData,sp,0,0,0,62
2079554692,stp_Loader_GPFeed_PreLoadOperations,spEED.dbo.stp_Loader_GPFeed_PreLoadOperations,sp,0,0,0,34
309757798,stp_Loader_NEOBVAL_InsertFromS2,spEED.dbo.stp_Loader_NEOBVAL_InsertFromS2,sp,0,0,0,68
739741938,stp_RunGroupRiskMeasures_UpdateDistFields,spEED.dbo.stp_RunGroupRiskMeasures_UpdateDistFields,sp,0,0,0,40
1377544091,stp_LP_Replines_CreateCohort_custom_dy,spEED.dbo.stp_LP_Replines_CreateCohort_custom_dy,sp,0,0,0,86
1589580701,stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,spEED.dbo.stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,sp,0,0,05:23.7,46
1589580701,stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,spEED.dbo.stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,sp,0,0,06:52.3,61
1589580701,stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,spEED.dbo.stp_Loader_Inventory_PrepareDatabaseForInventoryCheck,sp,0,0,08:30.5,66
32159310,p_Reader_GetListOfMissingDestinationtbls,spEED.dbo.p_Reader_GetListOfMissingDestinationtbls,sp,0,0,0,20
82919467,stp_Get_Trepp_Deal_List,spEED.CMBS.stp_Get_Trepp_Deal_List,sp,0,0,0,14
2033806703,stp_Loader_ABSNet_UPipe_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_UPipe_PostloadOperations,sp,0,0,0,78
645758995,util_Scripttbl,spEED.dbo.util_Scripttbl,sp,0,0,0,27
905822339,stp_Loader_LPHistNew_ProcessBatch,spEED.dbo.stp_Loader_LPHistNew_ProcessBatch,sp,0,0,0,20
1054327216,stp_Loader_ABSNet_U_ClassPerformance_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_ClassPerformance_PostloadOperations,sp,0,0,0,17
300436740,stp_IDS_Transformer_spEED_RealtimeLosses,spEED.dbo.stp_IDS_Transformer_spEED_RealtimeLosses,sp,0,0,0,26
613446551,stp_LP_Report_Shelf,spEED.dbo.stp_LP_Report_Shelf,sp,0,0,0,88
1146539218,stp_LP_Collat_GetDeal,spEED.dbo.stp_LP_Collat_GetDeal,sp,0,0,0,39
1826821570,stp_LP_Minis,spEED.dbo.stp_LP_Minis,sp,0,0,0,55
51531267,stp_app_getABXIndex,spEED.dbo.stp_app_getABXIndex,sp,0,0,0,82
1061682930,TreppPropDetail,spEED.dbo.TreppPropDetail,Function,0,0,0,83
751042157,p_Reader_Intex_GetCMOFileInfo,spEED.dbo.p_Reader_Intex_GetCMOFileInfo,sp,0,0,0,39
548990574,DUEDIL_GetMonthlyCapitalReportUS,spEED.dbo.DUEDIL_GetMonthlyCapitalReportUS,sp,0,0,0,80
745769714,stp_Ofheo_IndexMapping,spEED.dbo.stp_Ofheo_IndexMapping,sp,0,0,0,18
840767194,stp_LP_BWIC_FetchCusipData_NZ,spEED.dbo.stp_LP_BWIC_FetchCusipData_NZ,sp,0,0,0,13
1490924483,stp_LP_Run_LPCollat_Intex_Group_Mapping,spEED.dbo.stp_LP_Run_LPCollat_Intex_Group_Mapping,sp,0,0,0,53
1896445880,Rapid_DEAL_CAPITAL_STRUCTURE,spEED.CDO.Rapid_DEAL_CAPITAL_STRUCTURE,view,0,0,0,84
691402874,stp_IDS_Transformer_spEED_IDSI_Prices_3,spEED.dbo.stp_IDS_Transformer_spEED_IDSI_Prices_3,sp,0,0,0,47
1558713051,stp_LP_Loanagg_GetCohortHis_Hist,spEED.dbo.stp_LP_Loanagg_GetCohortHis_Hist,sp,0,0,0,73
1779537423,UDF_GetSubordinateGroupName,spEED.dbo.UDF_GetSubordinateGroupName,Function,0,0,0,68
1829581556,stp_Loader_Batch_GetNextBatchOfDeals,spEED.dbo.stp_Loader_Batch_GetNextBatchOfDeals,sp,0,0,00:00.7,41
2043258434,stp_LP_Loanagg_CreateMonthsInLastDelinqState,spEED.dbo.stp_LP_Loanagg_CreateMonthsInLastDelinqState,sp,0,0,0,91
797883301,stp_Get_SVCR_MOD_Hist,spEED.dbo.stp_Get_SVCR_MOD_Hist,sp,0,0,0,72
1998239215,stp_All_ACA_TABLES_BACKUP,spEED.AGY.stp_All_ACA_TABLES_BACKUP,sp,0,0,0,72
